nama,re,alpha,cl,cd,cm,img,dibuat,diubah,cpx,mach
naca23024,500000,3,0.211,0.01192,0.0531,airfoil/naca23024_sdf_500000_0.0_3.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.32}, {""x"": 0.9672, ""cpv"": 0.322}, {""x"": 0.9187, ""cpv"": 0.269}, {""x"": 0.818, ""cpv"": 0.054}, {""x"": 0.7486, ""cpv"": -0.078}, {""x"": 0.6773, ""cpv"": -0.194}, {""x"": 0.571, ""cpv"": -0.361}, {""x"": 0.5028, ""cpv"": -0.468}, {""x"": 0.4371, ""cpv"": -0.573}, {""x"": 0.3452, ""cpv"": -0.81}, {""x"": 0.2896, ""cpv"": -0.893}, {""x"": 0.2398, ""cpv"": -0.981}, {""x"": 0.1765, ""cpv"": -1.102}, {""x"": 0.1425, ""cpv"": -1.16}, {""x"": 0.1142, ""cpv"": -1.174}, {""x"": 0.0803, ""cpv"": -1.101}, {""x"": 0.0623, ""cpv"": -1.0}, {""x"": 0.0474, ""cpv"": -0.861}, {""x"": 0.0295, ""cpv"": -0.58}, {""x"": 0.0201, ""cpv"": -0.353}, {""x"": 0.0125, ""cpv"": -0.109}, {""x"": 0.0042, ""cpv"": 0.281}, {""x"": 0.0007, ""cpv"": 0.569}, {""x"": -0.0019, ""cpv"": 0.889}, {""x"": -0.0022, ""cpv"": 0.951}, {""x"": -0.0008, ""cpv"": 0.985}, {""x"": 0.0019, ""cpv"": 0.88}, {""x"": 0.009, ""cpv"": 0.606}, {""x"": 0.0159, ""cpv"": 0.395}, {""x"": 0.0246, ""cpv"": 0.192}, {""x"": 0.0416, ""cpv"": -0.05}, {""x"": 0.0559, ""cpv"": -0.183}, {""x"": 0.0735, ""cpv"": -0.3}, {""x"": 0.1074, ""cpv"": -0.453}, {""x"": 0.1364, ""cpv"": -0.535}, {""x"": 0.171, ""cpv"": -0.591}, {""x"": 0.2342, ""cpv"": -0.615}, {""x"": 0.2842, ""cpv"": -0.594}, {""x"": 0.3399, ""cpv"": -0.556}, {""x"": 0.4321, ""cpv"": -0.478}, {""x"": 0.4981, ""cpv"": -0.423}, {""x"": 0.5668, ""cpv"": -0.375}, {""x"": 0.6739, ""cpv"": -0.229}, {""x"": 0.7457, ""cpv"": -0.173}, {""x"": 0.8158, ""cpv"": -0.107}, {""x"": 0.9177, ""cpv"": 0.007}, {""x"": 0.9668, ""cpv"": 0.134}, {""x"": 1.0, ""cpv"": 0.32}]",0
naca23024,500000,4,0.2762,0.01235,0.0618,airfoil/naca23024_sdf_500000_0.0_4.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.307}, {""x"": 0.9672, ""cpv"": 0.306}, {""x"": 0.9187, ""cpv"": 0.282}, {""x"": 0.818, ""cpv"": 0.081}, {""x"": 0.7486, ""cpv"": -0.061}, {""x"": 0.6773, ""cpv"": -0.186}, {""x"": 0.571, ""cpv"": -0.367}, {""x"": 0.5028, ""cpv"": -0.484}, {""x"": 0.4371, ""cpv"": -0.599}, {""x"": 0.3452, ""cpv"": -0.844}, {""x"": 0.2896, ""cpv"": -0.953}, {""x"": 0.2398, ""cpv"": -1.047}, {""x"": 0.1765, ""cpv"": -1.188}, {""x"": 0.1425, ""cpv"": -1.262}, {""x"": 0.1142, ""cpv"": -1.292}, {""x"": 0.0803, ""cpv"": -1.242}, {""x"": 0.0623, ""cpv"": -1.155}, {""x"": 0.0474, ""cpv"": -1.027}, {""x"": 0.0295, ""cpv"": -0.758}, {""x"": 0.0201, ""cpv"": -0.533}, {""x"": 0.0125, ""cpv"": -0.288}, {""x"": 0.0042, ""cpv"": 0.117}, {""x"": 0.0007, ""cpv"": 0.434}, {""x"": -0.0019, ""cpv"": 0.813}, {""x"": -0.0022, ""cpv"": 0.897}, {""x"": -0.0008, ""cpv"": 0.999}, {""x"": 0.0019, ""cpv"": 0.938}, {""x"": 0.009, ""cpv"": 0.709}, {""x"": 0.0159, ""cpv"": 0.515}, {""x"": 0.0246, ""cpv"": 0.32}, {""x"": 0.0416, ""cpv"": 0.076}, {""x"": 0.0559, ""cpv"": -0.063}, {""x"": 0.0735, ""cpv"": -0.187}, {""x"": 0.1074, ""cpv"": -0.352}, {""x"": 0.1364, ""cpv"": -0.444}, {""x"": 0.171, ""cpv"": -0.511}, {""x"": 0.2342, ""cpv"": -0.552}, {""x"": 0.2842, ""cpv"": -0.542}, {""x"": 0.3399, ""cpv"": -0.514}, {""x"": 0.4321, ""cpv"": -0.448}, {""x"": 0.4981, ""cpv"": -0.397}, {""x"": 0.5668, ""cpv"": -0.349}, {""x"": 0.6739, ""cpv"": -0.237}, {""x"": 0.7457, ""cpv"": -0.173}, {""x"": 0.8158, ""cpv"": -0.117}, {""x"": 0.9177, ""cpv"": -0.023}, {""x"": 0.9668, ""cpv"": 0.09}, {""x"": 1.0, ""cpv"": 0.307}]",0
naca23024,500000,5,0.3571,0.01298,0.0667,airfoil/naca23024_sdf_500000_0.0_5.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.291}, {""x"": 0.9672, ""cpv"": 0.289}, {""x"": 0.9187, ""cpv"": 0.282}, {""x"": 0.818, ""cpv"": 0.11}, {""x"": 0.7486, ""cpv"": -0.04}, {""x"": 0.6773, ""cpv"": -0.176}, {""x"": 0.571, ""cpv"": -0.37}, {""x"": 0.5028, ""cpv"": -0.497}, {""x"": 0.4371, ""cpv"": -0.624}, {""x"": 0.3452, ""cpv"": -0.822}, {""x"": 0.2896, ""cpv"": -1.02}, {""x"": 0.2398, ""cpv"": -1.116}, {""x"": 0.1765, ""cpv"": -1.276}, {""x"": 0.1425, ""cpv"": -1.366}, {""x"": 0.1142, ""cpv"": -1.414}, {""x"": 0.0803, ""cpv"": -1.389}, {""x"": 0.0623, ""cpv"": -1.316}, {""x"": 0.0474, ""cpv"": -1.202}, {""x"": 0.0295, ""cpv"": -0.946}, {""x"": 0.0201, ""cpv"": -0.726}, {""x"": 0.0125, ""cpv"": -0.481}, {""x"": 0.0042, ""cpv"": -0.066}, {""x"": 0.0007, ""cpv"": 0.278}, {""x"": -0.0019, ""cpv"": 0.716}, {""x"": -0.0022, ""cpv"": 0.821}, {""x"": -0.0008, ""cpv"": 0.994}, {""x"": 0.0019, ""cpv"": 0.978}, {""x"": 0.009, ""cpv"": 0.799}, {""x"": 0.0159, ""cpv"": 0.624}, {""x"": 0.0246, ""cpv"": 0.44}, {""x"": 0.0416, ""cpv"": 0.197}, {""x"": 0.0559, ""cpv"": 0.053}, {""x"": 0.0735, ""cpv"": -0.077}, {""x"": 0.1074, ""cpv"": -0.253}, {""x"": 0.1364, ""cpv"": -0.354}, {""x"": 0.171, ""cpv"": -0.431}, {""x"": 0.2342, ""cpv"": -0.487}, {""x"": 0.2842, ""cpv"": -0.488}, {""x"": 0.3399, ""cpv"": -0.47}, {""x"": 0.4321, ""cpv"": -0.416}, {""x"": 0.4981, ""cpv"": -0.372}, {""x"": 0.5668, ""cpv"": -0.327}, {""x"": 0.6739, ""cpv"": -0.268}, {""x"": 0.7457, ""cpv"": -0.178}, {""x"": 0.8158, ""cpv"": -0.121}, {""x"": 0.9177, ""cpv"": -0.048}, {""x"": 0.9668, ""cpv"": 0.05}, {""x"": 1.0, ""cpv"": 0.291}]",0
naca23024,500000,6,0.4586,0.01385,0.0668,airfoil/naca23024_sdf_500000_0.0_6.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.27}, {""x"": 0.9672, ""cpv"": 0.267}, {""x"": 0.9187, ""cpv"": 0.261}, {""x"": 0.818, ""cpv"": 0.132}, {""x"": 0.7486, ""cpv"": -0.023}, {""x"": 0.6773, ""cpv"": -0.169}, {""x"": 0.571, ""cpv"": -0.378}, {""x"": 0.5028, ""cpv"": -0.514}, {""x"": 0.4371, ""cpv"": -0.653}, {""x"": 0.3452, ""cpv"": -0.857}, {""x"": 0.2896, ""cpv"": -1.078}, {""x"": 0.2398, ""cpv"": -1.201}, {""x"": 0.1765, ""cpv"": -1.375}, {""x"": 0.1425, ""cpv"": -1.483}, {""x"": 0.1142, ""cpv"": -1.55}, {""x"": 0.0803, ""cpv"": -1.553}, {""x"": 0.0623, ""cpv"": -1.498}, {""x"": 0.0474, ""cpv"": -1.399}, {""x"": 0.0295, ""cpv"": -1.16}, {""x"": 0.0201, ""cpv"": -0.947}, {""x"": 0.0125, ""cpv"": -0.705}, {""x"": 0.0042, ""cpv"": -0.282}, {""x"": 0.0007, ""cpv"": 0.089}, {""x"": -0.0019, ""cpv"": 0.588}, {""x"": -0.0022, ""cpv"": 0.717}, {""x"": -0.0008, ""cpv"": 0.964}, {""x"": 0.0019, ""cpv"": 0.998}, {""x"": 0.009, ""cpv"": 0.877}, {""x"": 0.0159, ""cpv"": 0.727}, {""x"": 0.0246, ""cpv"": 0.556}, {""x"": 0.0416, ""cpv"": 0.318}, {""x"": 0.0559, ""cpv"": 0.173}, {""x"": 0.0735, ""cpv"": 0.038}, {""x"": 0.1074, ""cpv"": -0.148}, {""x"": 0.1364, ""cpv"": -0.257}, {""x"": 0.171, ""cpv"": -0.343}, {""x"": 0.2342, ""cpv"": -0.415}, {""x"": 0.2842, ""cpv"": -0.427}, {""x"": 0.3399, ""cpv"": -0.419}, {""x"": 0.4321, ""cpv"": -0.379}, {""x"": 0.4981, ""cpv"": -0.342}, {""x"": 0.5668, ""cpv"": -0.302}, {""x"": 0.6739, ""cpv"": -0.243}, {""x"": 0.7457, ""cpv"": -0.214}, {""x"": 0.8158, ""cpv"": -0.123}, {""x"": 0.9177, ""cpv"": -0.06}, {""x"": 0.9668, ""cpv"": 0.027}, {""x"": 1.0, ""cpv"": 0.27}]",0
naca23024,500000,7,0.5724,0.01511,0.0638,airfoil/naca23024_sdf_500000_0.0_7.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.245}, {""x"": 0.9672, ""cpv"": 0.241}, {""x"": 0.9187, ""cpv"": 0.232}, {""x"": 0.818, ""cpv"": 0.141}, {""x"": 0.7486, ""cpv"": -0.011}, {""x"": 0.6773, ""cpv"": -0.167}, {""x"": 0.571, ""cpv"": -0.391}, {""x"": 0.5028, ""cpv"": -0.538}, {""x"": 0.4371, ""cpv"": -0.688}, {""x"": 0.3452, ""cpv"": -0.914}, {""x"": 0.2896, ""cpv"": -1.073}, {""x"": 0.2398, ""cpv"": -1.311}, {""x"": 0.1765, ""cpv"": -1.492}, {""x"": 0.1425, ""cpv"": -1.617}, {""x"": 0.1142, ""cpv"": -1.706}, {""x"": 0.0803, ""cpv"": -1.741}, {""x"": 0.0623, ""cpv"": -1.706}, {""x"": 0.0474, ""cpv"": -1.624}, {""x"": 0.0295, ""cpv"": -1.408}, {""x"": 0.0201, ""cpv"": -1.204}, {""x"": 0.0125, ""cpv"": -0.968}, {""x"": 0.0042, ""cpv"": -0.542}, {""x"": 0.0007, ""cpv"": -0.143}, {""x"": -0.0019, ""cpv"": 0.421}, {""x"": -0.0022, ""cpv"": 0.575}, {""x"": -0.0008, ""cpv"": 0.903}, {""x"": 0.0019, ""cpv"": 0.994}, {""x"": 0.009, ""cpv"": 0.941}, {""x"": 0.0159, ""cpv"": 0.82}, {""x"": 0.0246, ""cpv"": 0.668}, {""x"": 0.0416, ""cpv"": 0.44}, {""x"": 0.0559, ""cpv"": 0.295}, {""x"": 0.0735, ""cpv"": 0.158}, {""x"": 0.1074, ""cpv"": -0.036}, {""x"": 0.1364, ""cpv"": -0.152}, {""x"": 0.171, ""cpv"": -0.248}, {""x"": 0.2342, ""cpv"": -0.335}, {""x"": 0.2842, ""cpv"": -0.357}, {""x"": 0.3399, ""cpv"": -0.359}, {""x"": 0.4321, ""cpv"": -0.333}, {""x"": 0.4981, ""cpv"": -0.304}, {""x"": 0.5668, ""cpv"": -0.27}, {""x"": 0.6739, ""cpv"": -0.217}, {""x"": 0.7457, ""cpv"": -0.185}, {""x"": 0.8158, ""cpv"": -0.159}, {""x"": 0.9177, ""cpv"": -0.054}, {""x"": 0.9668, ""cpv"": 0.031}, {""x"": 1.0, ""cpv"": 0.245}]",0
naca23024,500000,8,0.7094,0.01707,0.0553,airfoil/naca23024_sdf_500000_0.0_8.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.214}, {""x"": 0.9672, ""cpv"": 0.21}, {""x"": 0.9187, ""cpv"": 0.199}, {""x"": 0.818, ""cpv"": 0.141}, {""x"": 0.7486, ""cpv"": -0.002}, {""x"": 0.6773, ""cpv"": -0.166}, {""x"": 0.571, ""cpv"": -0.406}, {""x"": 0.5028, ""cpv"": -0.563}, {""x"": 0.4371, ""cpv"": -0.726}, {""x"": 0.3452, ""cpv"": -0.975}, {""x"": 0.2896, ""cpv"": -1.135}, {""x"": 0.2398, ""cpv"": -1.399}, {""x"": 0.1765, ""cpv"": -1.623}, {""x"": 0.1425, ""cpv"": -1.763}, {""x"": 0.1142, ""cpv"": -1.875}, {""x"": 0.0803, ""cpv"": -1.946}, {""x"": 0.0623, ""cpv"": -1.933}, {""x"": 0.0474, ""cpv"": -1.872}, {""x"": 0.0295, ""cpv"": -1.681}, {""x"": 0.0201, ""cpv"": -1.491}, {""x"": 0.0125, ""cpv"": -1.265}, {""x"": 0.0042, ""cpv"": -0.84}, {""x"": 0.0007, ""cpv"": -0.414}, {""x"": -0.0019, ""cpv"": 0.216}, {""x"": -0.0022, ""cpv"": 0.395}, {""x"": -0.0008, ""cpv"": 0.807}, {""x"": 0.0019, ""cpv"": 0.96}, {""x"": 0.009, ""cpv"": 0.983}, {""x"": 0.0159, ""cpv"": 0.898}, {""x"": 0.0246, ""cpv"": 0.769}, {""x"": 0.0416, ""cpv"": 0.557}, {""x"": 0.0559, ""cpv"": 0.415}, {""x"": 0.0735, ""cpv"": 0.276}, {""x"": 0.1074, ""cpv"": 0.077}, {""x"": 0.1364, ""cpv"": -0.046}, {""x"": 0.171, ""cpv"": -0.149}, {""x"": 0.2342, ""cpv"": -0.251}, {""x"": 0.2842, ""cpv"": -0.283}, {""x"": 0.3399, ""cpv"": -0.295}, {""x"": 0.4321, ""cpv"": -0.282}, {""x"": 0.4981, ""cpv"": -0.261}, {""x"": 0.5668, ""cpv"": -0.234}, {""x"": 0.6739, ""cpv"": -0.188}, {""x"": 0.7457, ""cpv"": -0.158}, {""x"": 0.8158, ""cpv"": -0.128}, {""x"": 0.9177, ""cpv"": -0.053}, {""x"": 0.9668, ""cpv"": 0.054}, {""x"": 1.0, ""cpv"": 0.214}]",0
naca23024,500000,9,0.8124,0.01957,0.0527,airfoil/naca23024_sdf_500000_0.0_9.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.178}, {""x"": 0.9672, ""cpv"": 0.173}, {""x"": 0.9187, ""cpv"": 0.162}, {""x"": 0.818, ""cpv"": 0.124}, {""x"": 0.7486, ""cpv"": -0.002}, {""x"": 0.6773, ""cpv"": -0.171}, {""x"": 0.571, ""cpv"": -0.427}, {""x"": 0.5028, ""cpv"": -0.596}, {""x"": 0.4371, ""cpv"": -0.771}, {""x"": 0.3452, ""cpv"": -1.045}, {""x"": 0.2896, ""cpv"": -1.224}, {""x"": 0.2398, ""cpv"": -1.413}, {""x"": 0.1765, ""cpv"": -1.783}, {""x"": 0.1425, ""cpv"": -1.933}, {""x"": 0.1142, ""cpv"": -2.068}, {""x"": 0.0803, ""cpv"": -2.179}, {""x"": 0.0623, ""cpv"": -2.192}, {""x"": 0.0474, ""cpv"": -2.157}, {""x"": 0.0295, ""cpv"": -1.998}, {""x"": 0.0201, ""cpv"": -1.824}, {""x"": 0.0125, ""cpv"": -1.612}, {""x"": 0.0042, ""cpv"": -1.196}, {""x"": 0.0007, ""cpv"": -0.743}, {""x"": -0.0019, ""cpv"": -0.044}, {""x"": -0.0022, ""cpv"": 0.162}, {""x"": -0.0008, ""cpv"": 0.666}, {""x"": 0.0019, ""cpv"": 0.887}, {""x"": 0.009, ""cpv"": 1.0}, {""x"": 0.0159, ""cpv"": 0.958}, {""x"": 0.0246, ""cpv"": 0.859}, {""x"": 0.0416, ""cpv"": 0.669}, {""x"": 0.0559, ""cpv"": 0.533}, {""x"": 0.0735, ""cpv"": 0.397}, {""x"": 0.1074, ""cpv"": 0.194}, {""x"": 0.1364, ""cpv"": 0.067}, {""x"": 0.171, ""cpv"": -0.043}, {""x"": 0.2342, ""cpv"": -0.158}, {""x"": 0.2842, ""cpv"": -0.201}, {""x"": 0.3399, ""cpv"": -0.223}, {""x"": 0.4321, ""cpv"": -0.223}, {""x"": 0.4981, ""cpv"": -0.209}, {""x"": 0.5668, ""cpv"": -0.189}, {""x"": 0.6739, ""cpv"": -0.15}, {""x"": 0.7457, ""cpv"": -0.123}, {""x"": 0.8158, ""cpv"": -0.093}, {""x"": 0.9177, ""cpv"": -0.055}, {""x"": 0.9668, ""cpv"": 0.09}, {""x"": 1.0, ""cpv"": 0.178}]",0
naca23024,500000,10,0.8897,0.02215,0.0545,airfoil/naca23024_sdf_500000_0.0_10.jpg,2021-12-03 11:06:58.659711 +00:00,2021-12-03 11:06:58.659711 +00:00,"[{""x"": 1.0, ""cpv"": 0.145}, {""x"": 0.9672, ""cpv"": 0.14}, {""x"": 0.9187, ""cpv"": 0.128}, {""x"": 0.818, ""cpv"": 0.104}, {""x"": 0.7486, ""cpv"": 0.013}, {""x"": 0.6773, ""cpv"": -0.153}, {""x"": 0.571, ""cpv"": -0.427}, {""x"": 0.5028, ""cpv"": -0.609}, {""x"": 0.4371, ""cpv"": -0.797}, {""x"": 0.3452, ""cpv"": -1.093}, {""x"": 0.2896, ""cpv"": -1.292}, {""x"": 0.2398, ""cpv"": -1.48}, {""x"": 0.1765, ""cpv"": -1.928}, {""x"": 0.1425, ""cpv"": -2.079}, {""x"": 0.1142, ""cpv"": -2.232}, {""x"": 0.0803, ""cpv"": -2.381}, {""x"": 0.0623, ""cpv"": -2.419}, {""x"": 0.0474, ""cpv"": -2.408}, {""x"": 0.0295, ""cpv"": -2.283}, {""x"": 0.0201, ""cpv"": -2.127}, {""x"": 0.0125, ""cpv"": -1.931}, {""x"": 0.0042, ""cpv"": -1.529}, {""x"": 0.0007, ""cpv"": -1.056}, {""x"": -0.0019, ""cpv"": -0.3}, {""x"": -0.0022, ""cpv"": -0.072}, {""x"": -0.0008, ""cpv"": 0.511}, {""x"": 0.0019, ""cpv"": 0.793}, {""x"": 0.009, ""cpv"": 0.99}, {""x"": 0.0159, ""cpv"": 0.989}, {""x"": 0.0246, ""cpv"": 0.919}, {""x"": 0.0416, ""cpv"": 0.754}, {""x"": 0.0559, ""cpv"": 0.626}, {""x"": 0.0735, ""cpv"": 0.493}, {""x"": 0.1074, ""cpv"": 0.29}, {""x"": 0.1364, ""cpv"": 0.16}, {""x"": 0.171, ""cpv"": 0.045}, {""x"": 0.2342, ""cpv"": -0.082}, {""x"": 0.2842, ""cpv"": -0.133}, {""x"": 0.3399, ""cpv"": -0.164}, {""x"": 0.4321, ""cpv"": -0.176}, {""x"": 0.4981, ""cpv"": -0.169}, {""x"": 0.5668, ""cpv"": -0.155}, {""x"": 0.6739, ""cpv"": -0.125}, {""x"": 0.7457, ""cpv"": -0.102}, {""x"": 0.8158, ""cpv"": -0.072}, {""x"": 0.9177, ""cpv"": -0.029}, {""x"": 0.9668, ""cpv"": 0.069}, {""x"": 1.0, ""cpv"": 0.145}]",0
naca23112,500000,-10,-0.9305,0.02214,-0.0128,airfoil/naca23112_sdf_500000_0.0_-10.jpg,2021-12-03 11:09:58.136723 +00:00,2021-12-03 11:09:58.136723 +00:00,"[{""x"": 1.0, ""cpv"": 0.117}, {""x"": 0.9647, ""cpv"": 0.105}, {""x"": 0.9104, ""cpv"": 0.092}, {""x"": 0.8527, ""cpv"": 0.085}, {""x"": 0.7947, ""cpv"": 0.081}, {""x"": 0.7367, ""cpv"": 0.08}, {""x"": 0.6788, ""cpv"": 0.08}, {""x"": 0.6209, ""cpv"": 0.081}, {""x"": 0.5632, ""cpv"": 0.083}, {""x"": 0.5058, ""cpv"": 0.088}, {""x"": 0.4485, ""cpv"": 0.096}, {""x"": 0.3917, ""cpv"": 0.109}, {""x"": 0.3353, ""cpv"": 0.129}, {""x"": 0.2796, ""cpv"": 0.16}, {""x"": 0.225, ""cpv"": 0.203}, {""x"": 0.1734, ""cpv"": 0.259}, {""x"": 0.1268, ""cpv"": 0.374}, {""x"": 0.0861, ""cpv"": 0.571}, {""x"": 0.0534, ""cpv"": 0.809}, {""x"": 0.0308, ""cpv"": 0.979}, {""x"": 0.0165, ""cpv"": 0.956}, {""x"": 0.0077, ""cpv"": 0.586}, {""x"": 0.0023, ""cpv"": -0.437}, {""x"": -0.0004, ""cpv"": -2.577}, {""x"": -0.0007, ""cpv"": -3.54}, {""x"": 0.0, ""cpv"": -6.309}, {""x"": 0.0038, ""cpv"": -6.834}, {""x"": 0.0109, ""cpv"": -5.913}, {""x"": 0.0217, ""cpv"": -4.139}, {""x"": 0.0387, ""cpv"": -2.661}, {""x"": 0.0688, ""cpv"": -1.776}, {""x"": 0.1178, ""cpv"": -1.264}, {""x"": 0.1741, ""cpv"": -1.068}, {""x"": 0.2291, ""cpv"": -0.969}, {""x"": 0.284, ""cpv"": -0.858}, {""x"": 0.3398, ""cpv"": -0.754}, {""x"": 0.3961, ""cpv"": -0.659}, {""x"": 0.4529, ""cpv"": -0.572}, {""x"": 0.51, ""cpv"": -0.492}, {""x"": 0.5673, ""cpv"": -0.416}, {""x"": 0.6247, ""cpv"": -0.344}, {""x"": 0.6822, ""cpv"": -0.274}, {""x"": 0.7397, ""cpv"": -0.203}, {""x"": 0.7972, ""cpv"": -0.131}, {""x"": 0.8545, ""cpv"": -0.057}, {""x"": 0.9114, ""cpv"": 0.017}, {""x"": 0.9649, ""cpv"": 0.081}, {""x"": 1.0, ""cpv"": 0.117}]",0
naca23112,500000,-9,-0.8472,0.019,-0.0082,airfoil/naca23112_sdf_500000_0.0_-9.jpg,2021-12-03 11:09:58.136723 +00:00,2021-12-03 11:09:58.136723 +00:00,"[{""x"": 1.0, ""cpv"": 0.128}, {""x"": 0.9647, ""cpv"": 0.114}, {""x"": 0.9104, ""cpv"": 0.095}, {""x"": 0.8527, ""cpv"": 0.082}, {""x"": 0.7947, ""cpv"": 0.074}, {""x"": 0.7367, ""cpv"": 0.068}, {""x"": 0.6788, ""cpv"": 0.064}, {""x"": 0.6209, ""cpv"": 0.061}, {""x"": 0.5632, ""cpv"": 0.06}, {""x"": 0.5058, ""cpv"": 0.06}, {""x"": 0.4485, ""cpv"": 0.064}, {""x"": 0.3917, ""cpv"": 0.072}, {""x"": 0.3353, ""cpv"": 0.087}, {""x"": 0.2796, ""cpv"": 0.11}, {""x"": 0.225, ""cpv"": 0.146}, {""x"": 0.1734, ""cpv"": 0.191}, {""x"": 0.1268, ""cpv"": 0.298}, {""x"": 0.0861, ""cpv"": 0.492}, {""x"": 0.0534, ""cpv"": 0.742}, {""x"": 0.0308, ""cpv"": 0.947}, {""x"": 0.0165, ""cpv"": 0.989}, {""x"": 0.0077, ""cpv"": 0.731}, {""x"": 0.0023, ""cpv"": -0.103}, {""x"": -0.0004, ""cpv"": -1.954}, {""x"": -0.0007, ""cpv"": -2.811}, {""x"": 0.0, ""cpv"": -5.379}, {""x"": 0.0038, ""cpv"": -6.071}, {""x"": 0.0109, ""cpv"": -5.18}, {""x"": 0.0217, ""cpv"": -3.769}, {""x"": 0.0387, ""cpv"": -2.404}, {""x"": 0.0688, ""cpv"": -1.607}, {""x"": 0.1178, ""cpv"": -1.148}, {""x"": 0.1741, ""cpv"": -0.985}, {""x"": 0.2291, ""cpv"": -0.905}, {""x"": 0.284, ""cpv"": -0.808}, {""x"": 0.3398, ""cpv"": -0.714}, {""x"": 0.3961, ""cpv"": -0.628}, {""x"": 0.4529, ""cpv"": -0.548}, {""x"": 0.51, ""cpv"": -0.474}, {""x"": 0.5673, ""cpv"": -0.405}, {""x"": 0.6247, ""cpv"": -0.338}, {""x"": 0.6822, ""cpv"": -0.272}, {""x"": 0.7397, ""cpv"": -0.205}, {""x"": 0.7972, ""cpv"": -0.136}, {""x"": 0.8545, ""cpv"": -0.063}, {""x"": 0.9114, ""cpv"": 0.014}, {""x"": 0.9649, ""cpv"": 0.085}, {""x"": 1.0, ""cpv"": 0.128}]",0
naca23112,500000,-8,-0.7643,0.01667,-0.003,airfoil/naca23112_sdf_500000_0.0_-8.jpg,2021-12-03 11:09:58.136723 +00:00,2021-12-03 11:09:58.136723 +00:00,"[{""x"": 1.0, ""cpv"": 0.132}, {""x"": 0.9647, ""cpv"": 0.122}, {""x"": 0.9104, ""cpv"": 0.101}, {""x"": 0.8527, ""cpv"": 0.082}, {""x"": 0.7947, ""cpv"": 0.068}, {""x"": 0.7367, ""cpv"": 0.058}, {""x"": 0.6788, ""cpv"": 0.049}, {""x"": 0.6209, ""cpv"": 0.042}, {""x"": 0.5632, ""cpv"": 0.037}, {""x"": 0.5058, ""cpv"": 0.033}, {""x"": 0.4485, ""cpv"": 0.032}, {""x"": 0.3917, ""cpv"": 0.035}, {""x"": 0.3353, ""cpv"": 0.043}, {""x"": 0.2796, ""cpv"": 0.06}, {""x"": 0.225, ""cpv"": 0.087}, {""x"": 0.1734, ""cpv"": 0.122}, {""x"": 0.1268, ""cpv"": 0.217}, {""x"": 0.0861, ""cpv"": 0.406}, {""x"": 0.0534, ""cpv"": 0.665}, {""x"": 0.0308, ""cpv"": 0.899}, {""x"": 0.0165, ""cpv"": 1.0}, {""x"": 0.0077, ""cpv"": 0.846}, {""x"": 0.0023, ""cpv"": 0.191}, {""x"": -0.0004, ""cpv"": -1.38}, {""x"": -0.0007, ""cpv"": -2.132}, {""x"": 0.0, ""cpv"": -4.483}, {""x"": 0.0038, ""cpv"": -5.293}, {""x"": 0.0109, ""cpv"": -4.483}, {""x"": 0.0217, ""cpv"": -3.579}, {""x"": 0.0387, ""cpv"": -2.16}, {""x"": 0.0688, ""cpv"": -1.444}, {""x"": 0.1178, ""cpv"": -1.037}, {""x"": 0.1741, ""cpv"": -0.902}, {""x"": 0.2291, ""cpv"": -0.84}, {""x"": 0.284, ""cpv"": -0.756}, {""x"": 0.3398, ""cpv"": -0.673}, {""x"": 0.3961, ""cpv"": -0.595}, {""x"": 0.4529, ""cpv"": -0.523}, {""x"": 0.51, ""cpv"": -0.455}, {""x"": 0.5673, ""cpv"": -0.391}, {""x"": 0.6247, ""cpv"": -0.329}, {""x"": 0.6822, ""cpv"": -0.268}, {""x"": 0.7397, ""cpv"": -0.206}, {""x"": 0.7972, ""cpv"": -0.141}, {""x"": 0.8545, ""cpv"": -0.071}, {""x"": 0.9114, ""cpv"": 0.006}, {""x"": 0.9649, ""cpv"": 0.083}, {""x"": 1.0, ""cpv"": 0.132}]",0
